display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2017 Isuzu MU-X 2.5 Royale SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 Royale SUV (Rp 345.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-royale-dki-jakarta-taman-permataa-palem/10414891.,https://www.mobil123.com/dijual/isuzu-mu-x-royale-dki-jakarta-taman-permataa-palem/10414891,Isuzu,MU-X,Royale,72500,Automatic,134,2499 cc,5,7,Solar,Coklat,2017,DKI Jakarta,Taman Permataa Palem
2014 Isuzu Elf 2.8 Minibus Minibus,I am interested in your car on Mobil123.com - 2014 Isuzu Elf 2.8 Minibus Minibus long plat s yasir bisa tukar tambah sekoto kediri jatim (Rp 230.000.000). https://www.mobil123.com/dijual/isuzu-elf-minibus-jawa-timur-kediri/10413719.,https://www.mobil123.com/dijual/isuzu-elf-minibus-jawa-timur-kediri/10413719,Isuzu,Elf,Minibus,112500,Manual,134,2772 cc,5,16,Solar,Silver,2014,Jawa Timur,Kediri
1995 Isuzu Panther 2.2 2.3 Manual SUV,I am interested in your car on Mobil123.com - 1995 Isuzu Panther 2.2 2.3 Manual SUV Putih #Kondisi Baik (Rp 50.000.000). https://www.mobil123.com/dijual/isuzu-panther-2-3-manual-jawa-timur-pucang/10367285.,https://www.mobil123.com/dijual/isuzu-panther-2-3-manual-jawa-timur-pucang/10367285,Isuzu,Panther,2.3 Manual,237500,Manual,134,2238 cc,5,7,Solar,Putih,1995,Jawa Timur,Pucang
1999 Isuzu Panther 2.5 SUV,I am interested in your car on Mobil123.com - 1999 Isuzu Panther 2.5 SUV Hijau #Kondisi Baik (Rp 60.000.000). https://www.mobil123.com/dijual/isuzu-panther-jawa-timur-bulak/10360400.,https://www.mobil123.com/dijual/isuzu-panther-jawa-timur-bulak/10360400,Isuzu,Panther,,177500,Manual,134,2500 cc,5,7,Solar,Hijau,1999,Jawa Timur,Bulak
2001 Isuzu Panther 2.5 LS Hi Grade SUV,I am interested in your car on Mobil123.com - 2001 Isuzu Panther 2.5 LS Hi Grade SUV Abu Tua #Kondisi Baik (Rp 85.000.000). https://www.mobil123.com/dijual/isuzu-panther-ls-hi-grade-jawa-timur-waru/10360042.,https://www.mobil123.com/dijual/isuzu-panther-ls-hi-grade-jawa-timur-waru/10360042,Isuzu,Panther,LS Hi Grade,192500,Manual,73,2499 cc,5,7,Solar,Abu-abu,2001,Jawa Timur,Waru
2019 Isuzu Traga 2.5 Pick-up,I am interested in your car on Mobil123.com - 2019 Isuzu Traga 2.5 Pick-up plat s mul bisa tukar tambah sekoto kediri jatim (Rp 185.000.000). https://www.mobil123.com/dijual/isuzu-traga-jawa-timur-kediri/10346688.,https://www.mobil123.com/dijual/isuzu-traga-jawa-timur-kediri/10346688,Isuzu,Traga,,12500,Manual,79,2499 cc,2,3,Solar,Putih,2019,Jawa Timur,Kediri
2017 Isuzu MU-X 2.5 Royale SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 Royale SUV (Rp 375.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-royale-dki-jakarta-kebayoran-lama/10336101.,https://www.mobil123.com/dijual/isuzu-mu-x-royale-dki-jakarta-kebayoran-lama/10336101,Isuzu,MU-X,Royale,67500,Automatic,134,2499 cc,5,7,Solar,Coklat,2017,DKI Jakarta,Kebayoran Lama
2013 Isuzu Panther 2.5 LS SUV,I am interested in your car on Mobil123.com - 2013 Isuzu Panther 2.5 LS SUV (Rp 197.500.000). https://www.mobil123.com/dijual/isuzu-panther-ls-jawa-timur-mojokerto/10289980.,https://www.mobil123.com/dijual/isuzu-panther-ls-jawa-timur-mojokerto/10289980,Isuzu,Panther,LS,122500,Manual,79,2499 cc,5,7,Solar,Coklat,2013,Jawa Timur,Mojokerto
2017 Isuzu MU-X 2.5 Premiere SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 Premiere SUV (Rp 345.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-premiere-dki-jakarta-tangerang/9909600.,https://www.mobil123.com/dijual/isuzu-mu-x-premiere-dki-jakarta-tangerang/9909600,Isuzu,MU-X,Premiere,50000,Automatic,134,2499 cc,5,7,Solar,Hitam,2017,DKI Jakarta,Tangerang
2015 Isuzu Panther 2.5 GRAND TOURING SUV,I am interested in your car on Mobil123.com - 2015 Isuzu Panther 2.5 GRAND TOURING SUV Kondisi Siap Pakai Low Km (Rp 254.000.000). https://www.mobil123.com/dijual/isuzu-panther-grand-touring-jawa-barat-mekar-wangi/9459753.,https://www.mobil123.com/dijual/isuzu-panther-grand-touring-jawa-barat-mekar-wangi/9459753,Isuzu,Panther,GRAND TOURING,31000,Manual,79,2499 cc,5,7,Solar,Putih,2015,Jawa Barat,Mekar Wangi
