display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.000). https://www.mobil123.com/dijual/audi-q5-tfsi-banten-bintaro/10233733.,https://www.mobil123.com/dijual/audi-q5-tfsi-banten-bintaro/10233733,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,Banten,Bintaro
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.000). https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-kebon-jeruk/10233692.,https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-kebon-jeruk/10233692,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Kebon Jeruk
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.000). https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-simprug/10233673.,https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-simprug/10233673,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Simprug
2012 Audi A6 2.0 TFSI Sedan,I am interested in your car on Mobil123.com - 2012 Audi A6 2.0 TFSI Sedan 2.8 S-line tgn 1 service record audi (Rp 345.000.000). https://www.mobil123.com/dijual/audi-a6-tfsi-dki-jakarta-kebayoran-lama/9003977.,https://www.mobil123.com/dijual/audi-a6-tfsi-dki-jakarta-kebayoran-lama/9003977,Audi,A6,TFSI,32500,Automatic,180,1984 cc,4,5,Pertamax,Putih,2012,DKI Jakarta,Kebayoran Lama
2011 Audi A8 3.0 L TFSI Quattro Sedan,I am interested in your car on Mobil123.com - 2011 Audi A8 3.0 L TFSI Quattro Sedan (Rp 550.000.000). https://www.mobil123.com/dijual/audi-a8-l-tfsi-quattro-dki-jakarta-kelapa-gading/10135749.,https://www.mobil123.com/dijual/audi-a8-l-tfsi-quattro-dki-jakarta-kelapa-gading/10135749,Audi,A8,L TFSI Quattro,32500,Automatic,286,2995 cc,4,4,Pertamax,Hitam,2011,DKI Jakarta,Kelapa Gading
2011 Audi A8 3.0 L TFSI Quattro Sedan,I am interested in your car on Mobil123.com - 2011 Audi A8 3.0 L TFSI Quattro Sedan (Rp 510.000.000). https://www.mobil123.com/dijual/audi-a8-l-tfsi-quattro-dki-jakarta-ancol/10081156.,https://www.mobil123.com/dijual/audi-a8-l-tfsi-quattro-dki-jakarta-ancol/10081156,Audi,A8,L TFSI Quattro,27500,Automatic,286,2995 cc,4,4,Pertamax,Hitam,2011,DKI Jakarta,Ancol
2011 Audi A8 3.0 L TFSI Quattro Sedan,"I am interested in your car on Mobil123.com - 2011 Audi A8 3,0 L TFSI Quattro Sedan (Rp 500.000.000). https://www.mobil123.com/dijual/audi-a8-l-tfsi-quattro-dki-jakarta-pademangan/10091474.",https://www.mobil123.com/dijual/audi-a8-l-tfsi-quattro-dki-jakarta-pademangan/10091474,Audi,A8,L TFSI Quattro,36000,Automatic,286,2995 cc,4,4,Pertamax,Hitam,2011,DKI Jakarta,Pademangan
2013 Audi A5 2.0 2.0 TFSI 2.0 TFSI Sportback,I am interested in your car on Mobil123.com - 2013 Audi A5 2.0 2.0 TFSI 2.0 TFSI Sportback Full Original Great Condition (Rp 485.000.000). https://www.mobil123.com/dijual/audi-a5-2-0-tfsi-2-0-tfsi-dki-jakarta-kalibata/9534839.,https://www.mobil123.com/dijual/audi-a5-2-0-tfsi-2-0-tfsi-dki-jakarta-kalibata/9534839,Audi,A5,2.0 TFSI 2.0 TFSI,42500,Automatic,208,1984 cc,5,5,Pertamax,Coklat,2013,DKI Jakarta,Kalibata
2001 Audi TT 1.8 Coupe,"I am interested in your car on Mobil123.com - 2001 Audi TT 1.8 Coupe Manual KM 55rb Orisinil
Dijual Di Yogyakarta (Rp 235.000.000). https://www.mobil123.com/dijual/audi-tt-yogyakarta-yogyakarta/9835069.",https://www.mobil123.com/dijual/audi-tt-yogyakarta-yogyakarta/9835069,Audi,TT,,55000,Manual,148,1781 cc,2,4,Pertamax,Hitam,2001,Yogyakarta,Yogyakarta
2011 Audi A6 2.0 TFSI Multitronic Sedan,I am interested in your car on Mobil123.com - 2011 Audi A6 2.0 TFSI Multitronic Sedan Service Record Halus Dan Responsif (Rp 220.000.000). https://www.mobil123.com/dijual/audi-a6-tfsi-multitronic-jawa-barat-kuningan/9751873.,https://www.mobil123.com/dijual/audi-a6-tfsi-multitronic-jawa-barat-kuningan/9751873,Audi,A6,TFSI Multitronic,57500,Automatic,168,1984 cc,4,5,Pertamax,Silver,2011,Jawa Barat,Kuningan
