spec_id,brand,model,variant,transmisi,power,engine,door,seats,fuel_type,color
TY09S03,Toyota,Celica,,Automatic,188,1796 cc,2,4,Pertamax,Silver
TY10S01,Toyota,Corolla,1.3,Manual,147,1300 cc,4,5,Pertamax,Coklat
TY10S02,Toyota,Corolla,AE 100 AT,Automatic,168,1490 cc,2,4,Pertamax,Hitam
TY10S03,Toyota,Corolla,SEG,Manual,120,1762 cc,4,5,Pertamax,Abu-abu
TY10S04,Toyota,Corolla,,Manual,107,1300 cc,4,5,Pertamax,Merah
TY10S05,Toyota,Corolla,,Manual,107,1600 cc,4,5,Pertamax,Putih
TY10S06,Toyota,Corolla,,Manual,137,1295 cc,4,5,Pertamax,Putih
TY10S07,Toyota,Corolla,,Manual,147,1600 cc,4,5,Pertamax,Coklat
TY10S08,Toyota,Corolla,,Manual,179,1295 cc,4,5,Pertamax,Biru
TY11S01,Toyota,Corolla Altis,E,Manual,149,1798 cc,4,5,Pertamax,Hitam
TY11S02,Toyota,Corolla Altis,G,Automatic,141,1794 cc,4,5,Pertamax,Silver
TY11S03,Toyota,Corolla Altis,G,Automatic,145,1794 cc,4,5,Pertamax,Hitam
TY11S04,Toyota,Corolla Altis,G,Manual,145,1794 cc,4,5,Pertamax,Marun
TY11S05,Toyota,Corolla Altis,G,Manual,149,1798 cc,4,5,Pertamax,Hitam
TY11S06,Toyota,Corolla Altis,G,Automatic,149,1798 cc,4,5,Pertamax,Silver
TY11S07,Toyota,Corolla Altis,HYBRID,Automatic,134,1798 cc,4,5,Pertamax,Hitam
TY11S08,Toyota,Corolla Altis,HYBRID,Automatic,134,1798 cc,4,5,Pertamax,Merah
TY11S09,Toyota,Corolla Altis,J,Manual,141,1794 cc,4,5,Pertamax,Hitam
TY11S10,Toyota,Corolla Altis,V,Automatic,138,1798 cc,4,5,Pertamax,Abu-abu
TY11S11,Toyota,Corolla Altis,V,Automatic,138,1798 cc,4,5,Pertamax,Hitam
TY11S12,Toyota,Corolla Altis,V,Automatic,138,1798 cc,4,5,Pertamax,Silver
TY11S13,Toyota,Corolla Altis,V,Automatic,149,1798 cc,4,5,Pertamax,Abu-abu
TY11S14,Toyota,Corolla Altis,V,Automatic,149,1798 cc,4,5,Pertamax,Coklat
TY11S15,Toyota,Corolla Altis,V,Automatic,149,1798 cc,4,5,Pertamax,Hitam
TY11S16,Toyota,Corolla Altis,V,Automatic,149,1798 cc,4,5,Pertamax,Putih
TY11S17,Toyota,Corolla Altis,V,Automatic,149,1798 cc,4,5,Pertamax,Silver
TY11S18,Toyota,Corolla Altis,V,Automatic,149,1798 cc,4,5,Petrol - Unleaded,Hitam
TY11S19,Toyota,Corolla Altis,V,Automatic,156,1987 cc,4,5,Pertamax,Silver
TY12S01,Toyota,Corolla Cross,Hybrid,Automatic,134,1798 cc,5,5,Pertamax,Coklat
TY12S02,Toyota,Corolla Cross,Hybrid,Automatic,134,1798 cc,5,5,Pertamax,Hitam
TY12S03,Toyota,Corolla Cross,Hybrid,Automatic,134,1798 cc,5,5,Pertamax,Merah
TY12S04,Toyota,Corolla Cross,Hybrid,Automatic,134,1798 cc,5,5,Pertamax,Putih
TY12S05,Toyota,Corolla Cross,,Automatic,138,1798 cc,5,5,Pertamax,Coklat
TY12S06,Toyota,Corolla Cross,,Automatic,138,1798 cc,5,5,Pertamax,Merah
TY12S07,Toyota,Corolla Cross,,Automatic,138,1798 cc,5,5,Pertamax,Putih
TY13S01,Toyota,Crown,Crown 3.0 Royal Saloon,Automatic,87,2954 cc,4,4,Pertamax,Abu-abu
TY13S02,Toyota,Crown,Crown 3.0 Royal Saloon,Automatic,177,2954 cc,4,4,Pertamax,Abu-abu
TY13S03,Toyota,Crown,Royal Saloon Standard,Automatic,252,2995 cc,4,5,Pertamax,Hitam
TY13S04,Toyota,Crown,,Automatic,150,2997 cc,4,5,Pertamax,Coklat
TY14S01,Toyota,Dyna,130 HT,Manual,95,4009 cc,2,2,Diesel,Merah
TY14S02,Toyota,Dyna,130 HT,Manual,147,4009 cc,2,2,Diesel,Merah
TY14S03,Toyota,Dyna,4.0 Manual,Manual,147,4000 cc,2,2,Solar,Merah
TY14S04,Toyota,Dyna,Manual 6R CHASIS 110 PS FT,Manual,147,4009 cc,3,2,Solar,Merah
TY14S05,Toyota,Dyna,Truck,Manual,147,4009 cc,2,2,Diesel,Merah
TY14S06,Toyota,Dyna,Truck,Manual,177,4009 cc,2,2,Diesel,Merah
TY14S07,Toyota,Dyna,,Manual,64,4009 cc,2,2,Solar,Merah
TY14S08,Toyota,Dyna,,Manual,91,4009 cc,2,2,Pertamax,Merah
TY14S09,Toyota,Dyna,,Manual,101,4009 cc,2,2,Solar,Merah
TY14S10,Toyota,Dyna,,Manual,103,4009 cc,2,2,Solar,Merah
TY14S11,Toyota,Dyna,,Manual,147,4009 cc,2,2,Pertamax,Biru
TY14S12,Toyota,Dyna,,Manual,147,4009 cc,2,2,Solar,Merah
TY14S13,Toyota,Dyna,,Manual,150,4009 cc,2,2,Pertamax,Putih
TY14S14,Toyota,Dyna,,Manual,150,4009 cc,2,2,Solar,Merah
TY14S15,Toyota,Dyna,,Manual,168,4009 cc,2,2,Solar,Merah
TY14S16,Toyota,Dyna,,Manual,177,4009 cc,2,2,Pertamax,Merah
TY15S01,Toyota,Etios,,Manual,103,1197 cc,4,5,Pertamax,Abu-abu
TY15S02,Toyota,Etios,,Manual,105,1197 cc,4,5,Pertamax,Abu-abu
TY15S03,Toyota,Etios,,Manual,147,1197 cc,4,5,Pertamax,Hitam
TY15S04,Toyota,Etios,,Manual,161,1496 cc,4,5,Pertamax,Hijau
TY16S01,Toyota,Etios Valco,E,Manual,79,1197 cc,5,5,Pertamax,Abu-abu
TY16S02,Toyota,Etios Valco,E,Manual,79,1197 cc,5,5,Pertamax,Hitam
TY16S03,Toyota,Etios Valco,E,Manual,79,1197 cc,5,5,Pertamax,Putih
TY16S04,Toyota,Etios Valco,G,Manual,79,1197 cc,5,5,Pertamax,Biru
TY16S05,Toyota,Etios Valco,G,Manual,79,1197 cc,5,5,Pertamax,Hitam
TY16S06,Toyota,Etios Valco,G,Manual,79,1197 cc,5,5,Pertamax,Merah
TY16S07,Toyota,Etios Valco,G,Manual,79,1197 cc,5,5,Pertamax,Putih
TY16S08,Toyota,Etios Valco,G,Manual,79,1197 cc,5,5,Pertamax,Silver
TY17S01,Toyota,Fortuner,G,Automatic,101,2494 cc,5,7,Solar,Hitam
TY17S02,Toyota,Fortuner,G,Manual,101,2494 cc,5,7,Solar,Hitam
TY17S03,Toyota,Fortuner,G,Automatic,101,2494 cc,5,7,Solar,Merah
TY17S04,Toyota,Fortuner,G,Automatic,101,2494 cc,5,7,Solar,Putih
TY17S05,Toyota,Fortuner,G,Manual,101,2494 cc,5,7,Solar,Silver
TY17S06,Toyota,Fortuner,G,Automatic,101,2494 cc,5,7,Solar,Silver
TY17S07,Toyota,Fortuner,G,Manual,142,2494 cc,5,7,Solar,Hitam
TY17S08,Toyota,Fortuner,G,Automatic,142,2494 cc,5,7,Solar,Hitam
TY17S09,Toyota,Fortuner,G,Automatic,142,2494 cc,5,7,Solar,Putih
TY17S10,Toyota,Fortuner,G,Manual,142,2494 cc,5,7,Solar,Putih
TY17S11,Toyota,Fortuner,G,Automatic,147,2393 cc,5,7,Solar,Coklat
TY17S12,Toyota,Fortuner,G,Manual,147,2393 cc,5,7,Solar,Hitam
TY17S13,Toyota,Fortuner,G,Automatic,147,2393 cc,5,7,Solar,Hitam
TY17S14,Toyota,Fortuner,G,Automatic,147,2393 cc,5,7,Solar,Putih
TY17S15,Toyota,Fortuner,G,Automatic,158,2694 cc,5,7,Pertamax,Hitam
TY17S16,Toyota,Fortuner,G Luxury,Automatic,158,2694 cc,5,7,Pertamax,Abu-abu
TY17S17,Toyota,Fortuner,G Luxury,Automatic,158,2694 cc,5,7,Pertamax,Hitam
TY17S18,Toyota,Fortuner,G Luxury,Automatic,158,2694 cc,5,7,Pertamax,Putih
TY17S19,Toyota,Fortuner,G Luxury,Automatic,158,2694 cc,5,7,Pertamax,Silver
TY17S20,Toyota,Fortuner,G TRD,Automatic,101,2494 cc,5,7,Solar,Hitam
TY17S21,Toyota,Fortuner,G TRD,Manual,101,2494 cc,5,7,Solar,Hitam
TY17S22,Toyota,Fortuner,G TRD,Automatic,101,2494 cc,5,7,Solar,Putih
TY17S23,Toyota,Fortuner,G TRD,Automatic,101,2494 cc,5,7,Solar,Silver
TY17S24,Toyota,Fortuner,G TRD,Automatic,142,2494 cc,5,7,Solar,Abu-abu
TY17S25,Toyota,Fortuner,G TRD,Automatic,142,2494 cc,5,7,Solar,Coklat
TY17S26,Toyota,Fortuner,G TRD,Automatic,142,2494 cc,5,7,Solar,Hitam
TY17S27,Toyota,Fortuner,G TRD,Manual,142,2494 cc,5,7,Solar,Hitam
TY17S28,Toyota,Fortuner,G TRD,Automatic,142,2494 cc,5,7,Solar,Putih
TY17S29,Toyota,Fortuner,G TRD,Automatic,142,2494 cc,5,7,Solar,Silver
TY17S30,Toyota,Fortuner,GR Sport,Automatic,147,2393 cc,5,7,Solar,Abu-abu
TY17S31,Toyota,Fortuner,GR Sport,Automatic,147,2393 cc,5,7,Solar,Hitam
TY17S32,Toyota,Fortuner,GR Sport,Automatic,147,2393 cc,5,7,Solar,Putih
TY17S33,Toyota,Fortuner,GR Sport,Automatic,201,2755 cc,5,7,Solar,Hitam
TY17S34,Toyota,Fortuner,GR Sport,Automatic,201,2755 cc,5,7,Solar,Putih
TY17S35,Toyota,Fortuner,SRZ,Automatic,161,2694 cc,5,7,Pertamax,Hitam
TY17S36,Toyota,Fortuner,SRZ,Automatic,161,2694 cc,5,7,Pertamax,Putih
TY17S37,Toyota,Fortuner,SRZ,Automatic,161,2694 cc,5,7,Pertamax,Silver
TY17S38,Toyota,Fortuner,TRD,Automatic,147,2393 cc,5,7,Solar,Abu-abu
TY17S39,Toyota,Fortuner,TRD,Automatic,147,2393 cc,5,7,Solar,Coklat
TY17S40,Toyota,Fortuner,TRD,Automatic,147,2393 cc,5,7,Solar,Hitam
TY17S41,Toyota,Fortuner,TRD,Automatic,147,2393 cc,5,7,Solar,Putih
TY17S42,Toyota,Fortuner,TRD,Automatic,147,2393 cc,5,7,Solar,Silver
TY17S43,Toyota,Fortuner,TRD,Automatic,161,2694 cc,5,7,Pertamax,Hitam
TY17S44,Toyota,Fortuner,TRD G Luxury,Automatic,158,2694 cc,5,7,Pertamax,Hitam
TY17S45,Toyota,Fortuner,TRD G Luxury,Automatic,158,2694 cc,5,7,Pertamax,Putih
TY17S46,Toyota,Fortuner,V,Automatic,158,2694 cc,5,7,Pertamax,Abu-abu
TY17S47,Toyota,Fortuner,V,Automatic,158,2694 cc,5,7,Pertamax,Hitam
TY17S48,Toyota,Fortuner,V,Automatic,158,2694 cc,5,7,Pertamax,Putih
TY17S49,Toyota,Fortuner,VRZ,Automatic,147,2393 cc,5,7,Solar,Abu-abu
TY17S50,Toyota,Fortuner,VRZ,Automatic,147,2393 cc,5,7,Solar,Coklat
TY17S51,Toyota,Fortuner,VRZ,Automatic,147,2393 cc,5,7,Solar,Hitam
TY17S52,Toyota,Fortuner,VRZ,Automatic,147,2393 cc,5,7,Solar,Marun
TY17S53,Toyota,Fortuner,VRZ,Automatic,147,2393 cc,5,7,Solar,Putih
TY17S54,Toyota,Fortuner,VRZ,Automatic,147,2393 cc,5,7,Solar,Silver
TY17S55,Toyota,Fortuner,VRZ,Automatic,201,2755 cc,5,7,Solar,Putih
TY18S01,Toyota,Harrier,240G,Automatic,158,2362 cc,5,5,Pertamax,Hitam
TY18S02,Toyota,Harrier,240G,Automatic,158,2362 cc,5,5,Pertamax,Putih
TY18S03,Toyota,Harrier,240G,Automatic,158,2362 cc,5,5,Pertamax,Silver
TY18S04,Toyota,Harrier,240G Premium,Automatic,158,2362 cc,5,5,Pertamax,Hitam
TY18S05,Toyota,Harrier,240G Premium L,Automatic,158,2362 cc,5,5,Pertamax,Hitam
TY18S06,Toyota,Harrier,240G Premium L,Automatic,158,2362 cc,5,5,Pertamax,Putih
TY18S07,Toyota,Harrier,300G,Automatic,217,2994 cc,5,5,Pertamax,Putih
TY18S08,Toyota,Harrier,350G 350G,Automatic,276,3456 cc,5,5,Pertamax,Hitam
TY18S09,Toyota,Harrier,,Automatic,149,1986 cc,5,5,Pertamax,Coklat
TY18S10,Toyota,Harrier,,Automatic,149,1986 cc,5,5,Pertamax,Hitam
TY18S11,Toyota,Harrier,,Automatic,149,1986 cc,5,5,Pertamax,Putih
TY18S12,Toyota,Harrier,,Automatic,173,1987 cc,5,5,Pertamax,Hitam
TY19S01,Toyota,Hiace,High Grade Commuter,Manual,101,2494 cc,4,16,Solar,Putih
TY19S02,Toyota,Hiace,High Grade Commuter,Manual,101,2494 cc,4,16,Solar,Silver
TY20S01,Toyota,Hilux,E,Manual,142,2494 cc,4,5,Solar,Putih
TY20S02,Toyota,Hilux,G,Manual,142,2494 cc,4,5,Solar,Hitam
TY20S03,Toyota,Hilux,G,Manual,148,2393 cc,4,5,Solar,Hitam
TY20S04,Toyota,Hilux,G,Manual,148,2393 cc,4,5,Solar,Putih
TY20S05,Toyota,Hilux,V,Automatic,142,2494 cc,4,5,Solar,Putih
TY20S06,Toyota,Hilux,V,Automatic,148,2393 cc,4,5,Solar,Hitam
TY20S07,Toyota,Hilux,,Manual,101,2494 cc,2,2,Solar,Putih
TY20S08,Toyota,Hilux,,Manual,148,2393 cc,2,2,Solar,Merah
TY21S01,Toyota,Innova Venturer,,Automatic,137,1998 cc,5,7,Pertamax,Abu-abu
TY21S02,Toyota,Innova Venturer,,Manual,137,1998 cc,5,7,Pertamax,Hitam
TY21S03,Toyota,Innova Venturer,,Automatic,137,1998 cc,5,7,Pertamax,Hitam
TY21S04,Toyota,Innova Venturer,,Automatic,137,1998 cc,5,7,Pertamax,Putih
TY21S05,Toyota,Innova Venturer,,Automatic,137,1998 cc,5,7,Pertamax,Silver
TY21S06,Toyota,Innova Venturer,,Automatic,147,2393 cc,5,7,Solar,Abu-abu
TY21S07,Toyota,Innova Venturer,,Automatic,147,2393 cc,5,7,Solar,Hitam
TY21S08,Toyota,Innova Venturer,,Manual,147,2393 cc,5,7,Solar,Hitam
TY21S09,Toyota,Innova Venturer,,Automatic,147,2393 cc,5,7,Solar,Merah
TY21S10,Toyota,Innova Venturer,,Automatic,147,2393 cc,5,7,Solar,Putih
TY21S11,Toyota,Innova Venturer,,Manual,147,2393 cc,5,7,Solar,Putih
TY21S12,Toyota,Innova Venturer,,Automatic,147,2393 cc,5,7,Solar,Silver
TY22S01,Toyota,Kijang,Krista,Manual,82,2446 cc,5,8,Solar,Abu-abu
TY22S02,Toyota,Kijang,Krista,Manual,82,2446 cc,5,8,Solar,Biru
TY22S03,Toyota,Kijang,Krista,Manual,98,1998 cc,5,8,Pertamax,Biru
TY22S04,Toyota,Kijang,Krista,Automatic,98,1998 cc,5,8,Pertamax,Hitam
TY22S05,Toyota,Kijang,LGX,Manual,79,1781 cc,5,8,Pertamax,Biru
TY22S06,Toyota,Kijang,LGX,Automatic,79,1781 cc,5,8,Pertamax,Biru
TY22S07,Toyota,Kijang,LGX,Manual,83,1781 cc,5,8,Pertamax,Hijau
TY22S08,Toyota,Kijang,LGX,Manual,83,1781 cc,5,8,Pertamax,Silver
TY22S09,Toyota,Kijang,LGX,Manual,98,1998 cc,5,8,Pertamax,Biru
TY22S10,Toyota,Kijang,LGX,Automatic,98,1998 cc,5,8,Pertamax,Silver
TY22S11,Toyota,Kijang,LGX,Manual,98,1998 cc,5,8,Pertamax,Silver
TY22S12,Toyota,Kijang,LSX,Manual,79,1781 cc,5,8,Pertamax,Hijau
TY22S13,Toyota,Kijang,LSX,Manual,83,1781 cc,5,8,Pertamax,Hitam
TY22S14,Toyota,Kijang,LSX,Manual,83,1781 cc,5,8,Pertamax,Merah
TY22S15,Toyota,Kijang,LSX,Manual,83,1781 cc,5,8,Pertamax,Silver
TY22S16,Toyota,Kijang,LSX-D,Manual,82,2446 cc,5,8,Solar,Hijau
TY22S17,Toyota,Kijang,LSX-D,Manual,82,2446 cc,5,8,Solar,Silver
TY22S18,Toyota,Kijang,LX,Manual,79,1781 cc,5,9,Pertamax,Silver
TY22S19,Toyota,Kijang,SGX,Manual,79,1781 cc,5,8,Pertamax,Biru
TY22S20,Toyota,Kijang,SGX,Manual,79,1781 cc,5,8,Pertamax,Hijau
TY22S21,Toyota,Kijang,SSX,Manual,79,1781 cc,5,8,Pertamax,Silver
TY22S22,Toyota,Kijang,SX,Manual,79,1781 cc,5,9,Pertamax,Biru
TY22S23,Toyota,Kijang,,Manual,64,1800 cc,5,7,Pertamax,Biru
TY22S24,Toyota,Kijang,,Manual,91,1500 cc,5,7,Premium,Biru
TY22S25,Toyota,Kijang,,Manual,95,1500 cc,5,7,Pertamax,Biru
TY22S26,Toyota,Kijang,,Manual,134,1500 cc,5,7,Pertamax,Merah
TY22S27,Toyota,Kijang,,Manual,147,1500 cc,5,7,Pertamax,Hijau
TY22S28,Toyota,Kijang,,Manual,232,1500 cc,5,7,Pertamax,Biru
TY23S01,Toyota,Kijang Innova,E,Manual,101,2494 cc,5,8,Solar,Abu-abu
TY23S02,Toyota,Kijang Innova,E,Manual,101,2494 cc,5,8,Solar,Silver
TY23S03,Toyota,Kijang Innova,E,Automatic,134,1998 cc,5,8,Pertamax,Abu-abu
TY23S04,Toyota,Kijang Innova,E,Manual,134,1998 cc,5,8,Pertamax,Abu-abu
TY23S05,Toyota,Kijang Innova,E,Automatic,134,1998 cc,5,8,Pertamax,Hitam
TY23S06,Toyota,Kijang Innova,E,Manual,134,1998 cc,5,8,Pertamax,Hitam
TY23S07,Toyota,Kijang Innova,E,Automatic,134,1998 cc,5,8,Pertamax,Silver
TY23S08,Toyota,Kijang Innova,E,Manual,134,1998 cc,5,8,Pertamax,Silver
TY23S09,Toyota,Kijang Innova,G,Automatic,101,2494 cc,5,8,Solar,Abu-abu
TY23S10,Toyota,Kijang Innova,G,Manual,101,2494 cc,5,8,Solar,Abu-abu
TY23S11,Toyota,Kijang Innova,G,Manual,101,2494 cc,5,8,Solar,Hitam
TY23S12,Toyota,Kijang Innova,G,Automatic,101,2494 cc,5,8,Solar,Hitam
TY23S13,Toyota,Kijang Innova,G,Automatic,101,2494 cc,5,8,Solar,Putih
TY23S14,Toyota,Kijang Innova,G,Manual,101,2494 cc,5,8,Solar,Putih
TY23S15,Toyota,Kijang Innova,G,Manual,101,2494 cc,5,8,Solar,Silver
TY23S16,Toyota,Kijang Innova,G,Automatic,101,2494 cc,5,8,Solar,Silver
TY23S17,Toyota,Kijang Innova,G,Manual,134,1998 cc,5,8,Pertamax,Abu-abu
TY23S18,Toyota,Kijang Innova,G,Automatic,134,1998 cc,5,8,Pertamax,Abu-abu
TY23S19,Toyota,Kijang Innova,G,Automatic,134,1998 cc,5,8,Pertamax,Hijau
TY23S20,Toyota,Kijang Innova,G,Manual,134,1998 cc,5,8,Pertamax,Hijau
TY23S21,Toyota,Kijang Innova,G,Automatic,134,1998 cc,5,8,Pertamax,Hitam
TY23S22,Toyota,Kijang Innova,G,Manual,134,1998 cc,5,8,Pertamax,Hitam
TY23S23,Toyota,Kijang Innova,G,Manual,134,1998 cc,5,8,Pertamax,Merah
TY23S24,Toyota,Kijang Innova,G,Automatic,134,1998 cc,5,8,Pertamax,Putih
TY23S25,Toyota,Kijang Innova,G,Manual,134,1998 cc,5,8,Pertamax,Putih
TY23S26,Toyota,Kijang Innova,G,Automatic,134,1998 cc,5,8,Pertamax,Silver
TY23S27,Toyota,Kijang Innova,G,Manual,134,1998 cc,5,8,Pertamax,Silver
TY23S28,Toyota,Kijang Innova,G,Automatic,137,1998 cc,5,8,Pertamax,Abu-abu
TY23S29,Toyota,Kijang Innova,G,Manual,137,1998 cc,5,8,Pertamax,Abu-abu
TY23S30,Toyota,Kijang Innova,G,Automatic,137,1998 cc,5,8,Pertamax,Coklat
TY23S31,Toyota,Kijang Innova,G,Automatic,137,1998 cc,5,8,Pertamax,Hijau
TY23S32,Toyota,Kijang Innova,G,Manual,137,1998 cc,5,8,Pertamax,Hitam
TY23S33,Toyota,Kijang Innova,G,Automatic,137,1998 cc,5,8,Pertamax,Hitam
TY23S34,Toyota,Kijang Innova,G,Manual,137,1998 cc,5,8,Pertamax,Putih
TY23S35,Toyota,Kijang Innova,G,Automatic,137,1998 cc,5,8,Pertamax,Putih
TY23S36,Toyota,Kijang Innova,G,Manual,137,1998 cc,5,8,Pertamax,Silver
TY23S37,Toyota,Kijang Innova,G,Automatic,137,1998 cc,5,8,Pertamax,Silver
TY23S38,Toyota,Kijang Innova,G,Automatic,147,2393 cc,5,8,Solar,Abu-abu
TY23S39,Toyota,Kijang Innova,G,Manual,147,2393 cc,5,8,Solar,Abu-abu
TY23S40,Toyota,Kijang Innova,G,Automatic,147,2393 cc,5,8,Solar,Hijau
TY23S41,Toyota,Kijang Innova,G,Automatic,147,2393 cc,5,8,Solar,Hitam
TY23S42,Toyota,Kijang Innova,G,Manual,147,2393 cc,5,8,Solar,Hitam
TY23S43,Toyota,Kijang Innova,G,Manual,147,2393 cc,5,8,Solar,Putih
TY23S44,Toyota,Kijang Innova,G,Automatic,147,2393 cc,5,8,Solar,Putih
TY23S45,Toyota,Kijang Innova,G,Manual,147,2393 cc,5,8,Solar,Silver
TY23S46,Toyota,Kijang Innova,G,Automatic,147,2393 cc,5,8,Solar,Silver
TY23S47,Toyota,Kijang Innova,G Captain Seat,Automatic,134,1998 cc,5,7,Pertamax,Silver
TY23S48,Toyota,Kijang Innova,G Luxury,Automatic,134,1998 cc,5,7,Pertamax,Abu-abu
TY23S49,Toyota,Kijang Innova,G Luxury,Automatic,134,1998 cc,5,7,Pertamax,Hitam
TY23S50,Toyota,Kijang Innova,G Luxury,Manual,134,1998 cc,5,7,Pertamax,Hitam
TY23S51,Toyota,Kijang Innova,G Luxury,Manual,134,1998 cc,5,7,Pertamax,Putih
TY23S52,Toyota,Kijang Innova,G Luxury,Automatic,134,1998 cc,5,7,Pertamax,Putih
TY23S53,Toyota,Kijang Innova,G Luxury,Automatic,134,1998 cc,5,7,Pertamax,Silver
TY23S54,Toyota,Kijang Innova,G Luxury,Automatic,137,1998 cc,5,7,Pertamax,Abu-abu
TY23S55,Toyota,Kijang Innova,G Luxury,Automatic,137,1998 cc,5,7,Pertamax,Hitam
TY23S56,Toyota,Kijang Innova,G Luxury,Manual,137,1998 cc,5,7,Pertamax,Putih
TY23S57,Toyota,Kijang Innova,G TRD Sportivo,Manual,147,2393 cc,5,8,Solar,Abu-abu
TY23S58,Toyota,Kijang Innova,G TRD Sportivo,Automatic,147,2393 cc,5,8,Solar,Hitam
TY23S59,Toyota,Kijang Innova,G TRD Sportivo,Manual,147,2393 cc,5,8,Solar,Putih
TY23S60,Toyota,Kijang Innova,Q,Manual,137,1998 cc,5,7,Pertamax,Abu-abu
TY23S61,Toyota,Kijang Innova,Q,Automatic,137,1998 cc,5,7,Pertamax,Abu-abu
TY23S62,Toyota,Kijang Innova,Q,Automatic,137,1998 cc,5,7,Pertamax,Coklat
TY23S63,Toyota,Kijang Innova,Q,Automatic,137,1998 cc,5,7,Pertamax,Hijau
TY23S64,Toyota,Kijang Innova,Q,Automatic,137,1998 cc,5,7,Pertamax,Hitam
TY23S65,Toyota,Kijang Innova,Q,Automatic,137,1998 cc,5,7,Pertamax,Putih
TY23S66,Toyota,Kijang Innova,Q,Automatic,137,1998 cc,5,7,Pertamax,Silver
TY23S67,Toyota,Kijang Innova,Q,Automatic,147,2393 cc,5,7,Solar,Abu-abu
TY23S68,Toyota,Kijang Innova,Q,Automatic,147,2393 cc,5,7,Solar,Coklat
TY23S69,Toyota,Kijang Innova,Q,Automatic,147,2393 cc,5,7,Solar,Hitam
TY23S70,Toyota,Kijang Innova,Q,Manual,147,2393 cc,5,7,Solar,Hitam
TY23S71,Toyota,Kijang Innova,Q,Automatic,147,2393 cc,5,7,Solar,Putih
TY23S72,Toyota,Kijang Innova,Q,Automatic,147,2393 cc,5,7,Solar,Silver
TY23S73,Toyota,Kijang Innova,V,Automatic,101,2494 cc,5,8,Solar,Abu-abu
TY23S74,Toyota,Kijang Innova,V,Manual,101,2494 cc,5,8,Solar,Hitam
TY23S75,Toyota,Kijang Innova,V,Automatic,101,2494 cc,5,8,Solar,Hitam
TY23S76,Toyota,Kijang Innova,V,Manual,101,2494 cc,5,8,Solar,Putih
TY23S77,Toyota,Kijang Innova,V,Automatic,101,2494 cc,5,8,Solar,Putih
TY23S78,Toyota,Kijang Innova,V,Automatic,101,2494 cc,5,8,Solar,Silver
TY23S79,Toyota,Kijang Innova,V,Automatic,134,1998 cc,5,8,Pertamax,Abu-abu
TY23S80,Toyota,Kijang Innova,V,Automatic,134,1998 cc,5,8,Pertamax,Hijau
TY23S81,Toyota,Kijang Innova,V,Manual,134,1998 cc,5,8,Pertamax,Hijau
TY23S82,Toyota,Kijang Innova,V,Automatic,134,1998 cc,5,8,Pertamax,Hitam
TY23S83,Toyota,Kijang Innova,V,Manual,134,1998 cc,5,8,Pertamax,Hitam
TY23S84,Toyota,Kijang Innova,V,Automatic,134,1998 cc,5,8,Pertamax,Putih
TY23S85,Toyota,Kijang Innova,V,Manual,134,1998 cc,5,8,Pertamax,Silver
TY23S86,Toyota,Kijang Innova,V,Automatic,134,1998 cc,5,8,Pertamax,Silver
TY23S87,Toyota,Kijang Innova,V,Automatic,137,1998 cc,5,8,Pertamax,Abu-abu
TY23S88,Toyota,Kijang Innova,V,Automatic,137,1998 cc,5,8,Pertamax,Coklat
TY23S89,Toyota,Kijang Innova,V,Manual,137,1998 cc,5,8,Pertamax,Hitam
TY23S90,Toyota,Kijang Innova,V,Automatic,137,1998 cc,5,8,Pertamax,Hitam
TY23S91,Toyota,Kijang Innova,V,Manual,137,1998 cc,5,8,Pertamax,Putih
TY23S92,Toyota,Kijang Innova,V,Automatic,137,1998 cc,5,8,Pertamax,Putih
TY23S93,Toyota,Kijang Innova,V,Automatic,137,1998 cc,5,8,Pertamax,Silver
TY23S94,Toyota,Kijang Innova,V,Manual,137,1998 cc,5,8,Pertamax,Silver
TY23S95,Toyota,Kijang Innova,V,Automatic,147,2393 cc,5,8,Solar,Abu-abu
TY23S96,Toyota,Kijang Innova,V,Manual,147,2393 cc,5,8,Solar,Abu-abu
TY23S97,Toyota,Kijang Innova,V,Automatic,147,2393 cc,5,8,Solar,Coklat
TY23S98,Toyota,Kijang Innova,V,Automatic,147,2393 cc,5,8,Solar,Hijau
TY23S99,Toyota,Kijang Innova,V,Manual,147,2393 cc,5,8,Solar,Hitam
TY23S100,Toyota,Kijang Innova,V,Automatic,147,2393 cc,5,8,Solar,Hitam
TY23S101,Toyota,Kijang Innova,V,Manual,147,2393 cc,5,8,Solar,Putih
TY23S102,Toyota,Kijang Innova,V,Automatic,147,2393 cc,5,8,Solar,Putih
TY23S103,Toyota,Kijang Innova,V,Manual,147,2393 cc,5,8,Solar,Silver
TY23S104,Toyota,Kijang Innova,V,Automatic,147,2393 cc,5,8,Solar,Silver
TY23S105,Toyota,Kijang Innova,V Extra,Manual,134,1998 cc,5,7,Pertamax,Silver
TY23S106,Toyota,Kijang Innova,V Luxury,Automatic,134,1998 cc,5,7,Pertamax,Abu-abu
TY23S107,Toyota,Kijang Innova,V Luxury,Automatic,134,1998 cc,5,7,Pertamax,Hitam
TY23S108,Toyota,Kijang Innova,V Luxury,Manual,134,1998 cc,5,7,Pertamax,Hitam
TY23S109,Toyota,Kijang Innova,V Luxury,Automatic,134,1998 cc,5,7,Pertamax,Putih
