display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2018 Chevrolet Trailblazer 2.5 LTZ SUV,"I am interested in your car on Mobil123.com - 2018 Chevrolet Trailblazer 2,5 LTZ SUV Diesel At (Rp 305.000.000). https://www.mobil123.com/dijual/chevrolet-trailblazer-ltz-dki-jakarta-bintaro/10667235.",https://www.mobil123.com/dijual/chevrolet-trailblazer-ltz-dki-jakarta-bintaro/10667235,Chevrolet,Trailblazer,LTZ,30000,Automatic,178,2455 cc,5,7,Solar,Hitam,2018,DKI Jakarta,Bintaro
2018 Chevrolet Trax 1.4 LTZ SUV,"I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1,4 LTZ SUV (Rp 205.000.000). https://www.mobil123.com/dijual/chevrolet-trax-ltz-dki-jakarta-kemayoran/10170258.",https://www.mobil123.com/dijual/chevrolet-trax-ltz-dki-jakarta-kemayoran/10170258,Chevrolet,Trax,LTZ,30000,Automatic,138,1364 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Kemayoran
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV (Rp 216.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-banten-bintaro/10666336.,https://www.mobil123.com/dijual/chevrolet-trax-premier-banten-bintaro/10666336,Chevrolet,Trax,Premier,82500,Automatic,138,1364 cc,5,5,Pertamax,Orange,2018,Banten,Bintaro
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV (Rp 216.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-banten-benda-cengkareng/10666315.,https://www.mobil123.com/dijual/chevrolet-trax-premier-banten-benda-cengkareng/10666315,Chevrolet,Trax,Premier,82500,Automatic,138,1364 cc,5,5,Pertamax,Lainnya,2018,Banten,Benda Cengkareng
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV (Rp 216.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-pisangan-lama/10666286.,https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-pisangan-lama/10666286,Chevrolet,Trax,Premier,82500,Automatic,138,1364 cc,5,5,Pertamax,Coklat,2018,DKI Jakarta,Pisangan Lama
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV (Rp 216.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-cipayung/10666260.,https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-cipayung/10666260,Chevrolet,Trax,Premier,82500,Automatic,138,1364 cc,5,5,Pertamax,Orange,2018,DKI Jakarta,Cipayung
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV (Rp 216.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-pluit/10666210.,https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-pluit/10666210,Chevrolet,Trax,Premier,82500,Automatic,138,1364 cc,5,5,Pertamax,Lainnya,2018,DKI Jakarta,Pluit
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV (Rp 216.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-kopi-tiang-bendera-roa-malaka/10666172.,https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-kopi-tiang-bendera-roa-malaka/10666172,Chevrolet,Trax,Premier,82500,Automatic,138,1364 cc,5,5,Pertamax,Lainnya,2018,DKI Jakarta,Kopi  Tiang Bendera  Roa Malaka
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV (Rp 216.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-jembatan-tiga/10666129.,https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-jembatan-tiga/10666129,Chevrolet,Trax,Premier,82500,Automatic,138,1364 cc,5,5,Pertamax,Lainnya,2018,DKI Jakarta,Jembatan Tiga
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV (Rp 216.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-muara-karang/10666093.,https://www.mobil123.com/dijual/chevrolet-trax-premier-dki-jakarta-muara-karang/10666093,Chevrolet,Trax,Premier,82500,Automatic,138,1364 cc,5,5,Pertamax,Lainnya,2018,DKI Jakarta,Muara Karang
